DATAFLOW,LAST UPDATE,freq,unit,sex,startime,acl00,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Germany,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Estonia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Estonia,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Greece,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Spain,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Spain,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,France,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,France,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Italy,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Italy,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Lithuania,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:20 to 08:29,Total,Latvia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Belgium,2000,11.36,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Belgium,2010,11.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Bulgaria,2000,14.71,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Germany,2000,14.20,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Germany,2010,13.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Estonia,2000,8.43,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Estonia,2010,9.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Greece,2010,11.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Spain,2000,7.62,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Spain,2010,8.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,France,2000,10.17,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,France,2010,12.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Italy,2000,8.06,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Italy,2010,8.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Lithuania,2000,9.94,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Eating,Latvia,2000,9.37,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Belgium,2000,33.44,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Belgium,2010,37.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Bulgaria,2000,16.36,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Germany,2000,24.69,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Germany,2010,29.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Estonia,2000,26.67,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Estonia,2010,35.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Greece,2010,31.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Spain,2000,47.10,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Spain,2010,48.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,France,2000,30.67,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,France,2010,35.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Italy,2000,26.28,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Italy,2010,26.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Lithuania,2000,18.52,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Personal care except eating,Latvia,2000,22.59,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Belgium,2000,20.39,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Belgium,2010,22.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Bulgaria,2000,27.02,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Germany,2000,25.14,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Germany,2010,26.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Estonia,2000,27.39,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Estonia,2010,23.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Greece,2010,21.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Spain,2000,22.77,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Spain,2010,19.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,France,2000,25.70,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,France,2010,22.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Italy,2000,26.99,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Italy,2010,28.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Lithuania,2000,34.24,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Work and study,Latvia,2000,30.59,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Belgium,2000,17.02,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Belgium,2010,16.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Bulgaria,2000,32.08,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Germany,2000,21.86,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Germany,2010,18.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Estonia,2000,22.67,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Estonia,2010,17.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Greece,2010,20.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Spain,2000,14.14,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Spain,2010,14.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,France,2000,20.84,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,France,2010,17.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Italy,2000,25.82,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Italy,2010,24.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Lithuania,2000,24.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Household and family care and related travel,Latvia,2000,19.61,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Belgium,2000,10.80,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Belgium,2010,7.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Bulgaria,2000,5.25,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Germany,2000,10.88,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Germany,2010,8.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Estonia,2000,7.27,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Estonia,2010,7.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Greece,2010,7.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Spain,2000,3.77,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Spain,2010,3.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",France,2000,5.36,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",France,2010,5.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Italy,2000,6.52,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Italy,2010,4.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Lithuania,2000,7.51,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,"Leisure, social and associative life except TV and video",Latvia,2000,6.79,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Belgium,2000,0.71,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Belgium,2010,1.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Bulgaria,2000,1.82,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Germany,2000,0.32,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Germany,2010,0.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Estonia,2000,2.99,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Estonia,2010,2.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Greece,2010,4.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Spain,2000,0.35,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Spain,2010,1.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,France,2000,0.90,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,France,2010,1.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Italy,2000,1.28,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Italy,2010,2.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Lithuania,2000,2.87,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Television and video,Latvia,2000,3.06,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Belgium,2000,4.76,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Belgium,2010,4.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Bulgaria,2000,2.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Germany,2000,2.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Germany,2010,2.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Estonia,2000,4.36,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Estonia,2010,4.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Greece,2010,2.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Spain,2000,4.17,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Spain,2010,4.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,France,2000,3.87,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,France,2010,4.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Italy,2000,4.72,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Italy,2010,4.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Lithuania,2000,2.44,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Travel to/from work/study,Latvia,2000,7.84,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Belgium,2000,1.52,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Belgium,2010,0.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Bulgaria,2000,0.28,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Germany,2000,0.41,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Germany,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Estonia,2000,0.23,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Estonia,2010,0.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Greece,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Spain,2000,0.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,Spain,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,France,2000,2.50,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 08:30 to 08:39,Unspecified time use and travel,France,2010,2.0,,
